object_id,object_system,object_code
IDFM:68870,source,FR::multimodalStopPlace:68870:FR1
IDFM:71067,source,FR::multimodalStopPlace:71067:FR1
IDFM:71066,source,FR::multimodalStopPlace:71066:FR1
IDFM:62378,source,FR::multimodalStopPlace:62378:FR1
IDFM:68871,source,FR::multimodalStopPlace:68871:FR1
IDFM:68873,source,FR::multimodalStopPlace:68873:FR1
IDFM:68951,source,FR::multimodalStopPlace:68951:FR1
IDFM:73940,source,FR::multimodalStopPlace:73940:FR1
IDFM:64491,source,FR::multimodalStopPlace:64491:FR1
IDFM:64480,source,FR::multimodalStopPlace:64480:FR1
IDFM:68886,source,FR::multimodalStopPlace:68886:FR1
IDFM:71051,source,FR::multimodalStopPlace:71051:FR1
IDFM:426800,source,FR::multimodalStopPlace:426800:FR1
IDFM:71056,TN_PA,506
IDFM:71056,source,FR::multimodalStopPlace:71056:FR1
IDFM:68878,source,FR::multimodalStopPlace:68878:FR1
IDFM:62372,source,FR::multimodalStopPlace:62372:FR1
IDFM:62373,source,FR::multimodalStopPlace:62373:FR1
IDFM:68879,source,FR::multimodalStopPlace:68879:FR1
IDFM:71055,source,FR::multimodalStopPlace:71055:FR1
IDFM:62377,source,FR::multimodalStopPlace:62377:FR1
IDFM:71053,source,FR::multimodalStopPlace:71053:FR1
IDFM:71054,source,FR::multimodalStopPlace:71054:FR1
IDFM:62370,source,FR::multimodalStopPlace:62370:FR1
IDFM:62376,source,FR::multimodalStopPlace:62376:FR1
IDFM:62371,source,FR::multimodalStopPlace:62371:FR1
IDFM:71052,source,FR::multimodalStopPlace:71052:FR1
IDFM:68889,source,FR::multimodalStopPlace:68889:FR1
IDFM:68884,source,FR::multimodalStopPlace:68884:FR1
IDFM:62375,source,FR::multimodalStopPlace:62375:FR1
IDFM:71050,source,FR::multimodalStopPlace:71050:FR1
IDFM:62374,source,FR::multimodalStopPlace:62374:FR1
IDFM:68880,source,FR::multimodalStopPlace:68880:FR1
IDFM:62380,source,FR::multimodalStopPlace:62380:FR1
IDFM:68881,source,FR::multimodalStopPlace:68881:FR1
IDFM:71046,source,FR::multimodalStopPlace:71046:FR1
IDFM:68882,source,FR::multimodalStopPlace:68882:FR1
IDFM:62389,source,FR::multimodalStopPlace:62389:FR1
IDFM:68885,source,FR::multimodalStopPlace:68885:FR1
IDFM:68888,source,FR::multimodalStopPlace:68888:FR1
IDFM:68883,source,FR::multimodalStopPlace:68883:FR1
IDFM:71047,source,FR::multimodalStopPlace:71047:FR1
IDFM:64488,source,FR::multimodalStopPlace:64488:FR1
IDFM:62388,source,FR::multimodalStopPlace:62388:FR1
IDFM:62383,source,FR::multimodalStopPlace:62383:FR1
IDFM:71043,source,FR::multimodalStopPlace:71043:FR1
IDFM:71048,source,FR::multimodalStopPlace:71048:FR1
IDFM:68887,source,FR::multimodalStopPlace:68887:FR1
IDFM:71042,source,FR::multimodalStopPlace:71042:FR1
IDFM:62381,source,FR::multimodalStopPlace:62381:FR1
IDFM:62382,source,FR::multimodalStopPlace:62382:FR1
IDFM:71040,source,FR::multimodalStopPlace:71040:FR1
IDFM:62385,source,FR::multimodalStopPlace:62385:FR1
IDFM:71045,source,FR::multimodalStopPlace:71045:FR1
IDFM:71044,source,FR::multimodalStopPlace:71044:FR1
IDFM:71041,source,FR::multimodalStopPlace:71041:FR1
IDFM:62386,source,FR::multimodalStopPlace:62386:FR1
IDFM:62387,source,FR::multimodalStopPlace:62387:FR1
IDFM:426857,source,FR::multimodalStopPlace:426857:FR1
IDFM:64483,TN_PA,479
IDFM:64483,source,FR::multimodalStopPlace:64483:FR1
IDFM:62226,source,FR::multimodalStopPlace:62226:FR1
IDFM:62229,source,FR::multimodalStopPlace:62229:FR1
IDFM:62227,source,FR::multimodalStopPlace:62227:FR1
IDFM:62223,source,FR::multimodalStopPlace:62223:FR1
IDFM:62225,source,FR::multimodalStopPlace:62225:FR1
IDFM:62224,source,FR::multimodalStopPlace:62224:FR1
IDFM:64486,source,FR::multimodalStopPlace:64486:FR1
IDFM:64485,source,FR::multimodalStopPlace:64485:FR1
IDFM:64482,source,FR::multimodalStopPlace:64482:FR1
IDFM:62222,source,FR::multimodalStopPlace:62222:FR1
IDFM:64487,source,FR::multimodalStopPlace:64487:FR1
IDFM:62221,source,FR::multimodalStopPlace:62221:FR1
IDFM:62220,source,FR::multimodalStopPlace:62220:FR1
IDFM:70816,source,FR::multimodalStopPlace:70816:FR1
IDFM:62240,source,FR::multimodalStopPlace:62240:FR1
IDFM:62211,source,FR::multimodalStopPlace:62211:FR1
IDFM:62214,source,FR::multimodalStopPlace:62214:FR1
IDFM:62218,source,FR::multimodalStopPlace:62218:FR1
IDFM:64481,source,FR::multimodalStopPlace:64481:FR1
IDFM:415869,source,FR::multimodalStopPlace:415869:FR1
IDFM:64479,source,FR::multimodalStopPlace:64479:FR1
IDFM:62217,source,FR::multimodalStopPlace:62217:FR1
IDFM:62219,source,FR::multimodalStopPlace:62219:FR1
IDFM:64471,source,FR::multimodalStopPlace:64471:FR1
IDFM:62215,source,FR::multimodalStopPlace:62215:FR1
IDFM:62213,source,FR::multimodalStopPlace:62213:FR1
IDFM:62216,source,FR::multimodalStopPlace:62216:FR1
IDFM:62212,source,FR::multimodalStopPlace:62212:FR1
IDFM:62210,source,FR::multimodalStopPlace:62210:FR1
IDFM:64473,source,FR::multimodalStopPlace:64473:FR1
IDFM:70810,source,FR::multimodalStopPlace:70810:FR1
IDFM:64470,source,FR::multimodalStopPlace:64470:FR1
IDFM:70800,source,FR::multimodalStopPlace:70800:FR1
IDFM:64478,source,FR::multimodalStopPlace:64478:FR1
IDFM:64477,source,FR::multimodalStopPlace:64477:FR1
IDFM:64475,source,FR::multimodalStopPlace:64475:FR1
IDFM:64476,source,FR::multimodalStopPlace:64476:FR1
IDFM:426846,source,FR::multimodalStopPlace:426846:FR1
IDFM:62241,source,FR::multimodalStopPlace:62241:FR1
IDFM:62248,source,FR::multimodalStopPlace:62248:FR1
IDFM:415871,source,FR::multimodalStopPlace:415871:FR1
IDFM:62249,source,FR::multimodalStopPlace:62249:FR1
IDFM:70811,source,FR::multimodalStopPlace:70811:FR1
IDFM:62247,source,FR::multimodalStopPlace:62247:FR1
IDFM:62246,source,FR::multimodalStopPlace:62246:FR1
IDFM:64493,source,FR::multimodalStopPlace:64493:FR1
IDFM:62238,source,FR::multimodalStopPlace:62238:FR1
IDFM:70805,source,FR::multimodalStopPlace:70805:FR1
IDFM:62243,source,FR::multimodalStopPlace:62243:FR1
IDFM:62245,source,FR::multimodalStopPlace:62245:FR1
IDFM:62244,source,FR::multimodalStopPlace:62244:FR1
IDFM:70808,source,FR::multimodalStopPlace:70808:FR1
IDFM:62242,source,FR::multimodalStopPlace:62242:FR1
IDFM:70807,source,FR::multimodalStopPlace:70807:FR1
IDFM:62235,source,FR::multimodalStopPlace:62235:FR1
IDFM:426842,source,FR::multimodalStopPlace:426842:FR1
IDFM:70806,source,FR::multimodalStopPlace:70806:FR1
IDFM:70803,source,FR::multimodalStopPlace:70803:FR1
IDFM:70809,source,FR::multimodalStopPlace:70809:FR1
IDFM:70801,source,FR::multimodalStopPlace:70801:FR1
IDFM:70802,source,FR::multimodalStopPlace:70802:FR1
IDFM:426828,source,FR::multimodalStopPlace:426828:FR1
IDFM:70821,source,FR::multimodalStopPlace:70821:FR1
IDFM:62230,source,FR::multimodalStopPlace:62230:FR1
IDFM:62239,source,FR::multimodalStopPlace:62239:FR1
IDFM:70820,source,FR::multimodalStopPlace:70820:FR1
IDFM:64497,source,FR::multimodalStopPlace:64497:FR1
IDFM:64498,source,FR::multimodalStopPlace:64498:FR1
IDFM:70822,source,FR::multimodalStopPlace:70822:FR1
IDFM:62233,source,FR::multimodalStopPlace:62233:FR1
IDFM:64495,source,FR::multimodalStopPlace:64495:FR1
IDFM:62232,source,FR::multimodalStopPlace:62232:FR1
IDFM:64496,source,FR::multimodalStopPlace:64496:FR1
IDFM:62234,source,FR::multimodalStopPlace:62234:FR1
IDFM:62231,source,FR::multimodalStopPlace:62231:FR1
IDFM:64494,source,FR::multimodalStopPlace:64494:FR1
IDFM:63754,source,FR::multimodalStopPlace:63754:FR1
IDFM:62205,source,FR::multimodalStopPlace:62205:FR1
IDFM:63708,source,FR::multimodalStopPlace:63708:FR1
IDFM:64445,source,FR::multimodalStopPlace:64445:FR1
IDFM:70813,source,FR::multimodalStopPlace:70813:FR1
IDFM:70818,source,FR::multimodalStopPlace:70818:FR1
IDFM:70817,source,FR::multimodalStopPlace:70817:FR1
IDFM:64492,source,FR::multimodalStopPlace:64492:FR1
IDFM:70812,source,FR::multimodalStopPlace:70812:FR1
IDFM:64490,source,FR::multimodalStopPlace:64490:FR1
IDFM:70819,source,FR::multimodalStopPlace:70819:FR1
IDFM:64444,source,FR::multimodalStopPlace:64444:FR1
IDFM:70815,source,FR::multimodalStopPlace:70815:FR1
IDFM:70814,source,FR::multimodalStopPlace:70814:FR1
IDFM:426832,source,FR::multimodalStopPlace:426832:FR1
IDFM:64443,source,FR::multimodalStopPlace:64443:FR1
IDFM:64441,source,FR::multimodalStopPlace:64441:FR1
IDFM:64442,source,FR::multimodalStopPlace:64442:FR1
IDFM:63706,source,FR::multimodalStopPlace:63706:FR1
IDFM:63716,source,FR::multimodalStopPlace:63716:FR1
IDFM:415812,source,FR::multimodalStopPlace:415812:FR1
IDFM:64446,source,FR::multimodalStopPlace:64446:FR1
IDFM:63714,source,FR::multimodalStopPlace:63714:FR1
IDFM:64448,source,FR::multimodalStopPlace:64448:FR1
IDFM:64447,source,FR::multimodalStopPlace:64447:FR1
IDFM:63713,source,FR::multimodalStopPlace:63713:FR1
IDFM:425370,source,FR::multimodalStopPlace:425370:FR1
IDFM:63710,source,FR::multimodalStopPlace:63710:FR1
IDFM:64449,source,FR::multimodalStopPlace:64449:FR1
IDFM:63715,source,FR::multimodalStopPlace:63715:FR1
IDFM:63711,source,FR::multimodalStopPlace:63711:FR1
IDFM:415816,source,FR::multimodalStopPlace:415816:FR1
IDFM:63712,source,FR::multimodalStopPlace:63712:FR1
IDFM:62204,source,FR::multimodalStopPlace:62204:FR1
IDFM:415823,source,FR::multimodalStopPlace:415823:FR1
IDFM:63705,source,FR::multimodalStopPlace:63705:FR1
IDFM:64433,source,FR::multimodalStopPlace:64433:FR1
IDFM:63709,source,FR::multimodalStopPlace:63709:FR1
IDFM:64430,source,FR::multimodalStopPlace:64430:FR1
IDFM:64431,source,FR::multimodalStopPlace:64431:FR1
IDFM:426889,source,FR::multimodalStopPlace:426889:FR1
IDFM:64434,source,FR::multimodalStopPlace:64434:FR1
IDFM:64436,source,FR::multimodalStopPlace:64436:FR1
IDFM:64438,source,FR::multimodalStopPlace:64438:FR1
IDFM:64437,source,FR::multimodalStopPlace:64437:FR1
IDFM:63704,source,FR::multimodalStopPlace:63704:FR1
IDFM:63702,source,FR::multimodalStopPlace:63702:FR1
IDFM:63703,source,FR::multimodalStopPlace:63703:FR1
IDFM:64435,source,FR::multimodalStopPlace:64435:FR1
IDFM:63732,source,FR::multimodalStopPlace:63732:FR1
IDFM:64466,source,FR::multimodalStopPlace:64466:FR1
IDFM:64439,source,FR::multimodalStopPlace:64439:FR1
IDFM:63701,source,FR::multimodalStopPlace:63701:FR1
IDFM:63700,source,FR::multimodalStopPlace:63700:FR1
IDFM:64465,source,FR::multimodalStopPlace:64465:FR1
IDFM:425367,source,FR::multimodalStopPlace:425367:FR1
IDFM:64464,source,FR::multimodalStopPlace:64464:FR1
IDFM:64463,source,FR::multimodalStopPlace:64463:FR1
IDFM:64460,source,FR::multimodalStopPlace:64460:FR1
IDFM:64467,source,FR::multimodalStopPlace:64467:FR1
IDFM:62200,source,FR::multimodalStopPlace:62200:FR1
IDFM:63730,source,FR::multimodalStopPlace:63730:FR1
IDFM:62201,source,FR::multimodalStopPlace:62201:FR1
IDFM:64461,source,FR::multimodalStopPlace:64461:FR1
IDFM:66788,source,FR::multimodalStopPlace:66788:FR1
IDFM:63717,source,FR::multimodalStopPlace:63717:FR1
IDFM:64453,source,FR::multimodalStopPlace:64453:FR1
IDFM:62206,source,FR::multimodalStopPlace:62206:FR1
IDFM:63733,source,FR::multimodalStopPlace:63733:FR1
IDFM:63734,source,FR::multimodalStopPlace:63734:FR1
IDFM:62202,source,FR::multimodalStopPlace:62202:FR1
IDFM:64469,source,FR::multimodalStopPlace:64469:FR1
IDFM:62208,source,FR::multimodalStopPlace:62208:FR1
IDFM:62209,source,FR::multimodalStopPlace:62209:FR1
IDFM:64456,source,FR::multimodalStopPlace:64456:FR1
IDFM:63728,source,FR::multimodalStopPlace:63728:FR1
IDFM:63737,source,FR::multimodalStopPlace:63737:FR1
IDFM:62207,source,FR::multimodalStopPlace:62207:FR1
IDFM:64455,source,FR::multimodalStopPlace:64455:FR1
IDFM:63729,source,FR::multimodalStopPlace:63729:FR1
IDFM:425355,source,FR::multimodalStopPlace:425355:FR1
IDFM:415852,source,FR::multimodalStopPlace:415852:FR1
IDFM:63727,source,FR::multimodalStopPlace:63727:FR1
IDFM:64452,source,FR::multimodalStopPlace:64452:FR1
IDFM:64454,source,FR::multimodalStopPlace:64454:FR1
IDFM:64451,source,FR::multimodalStopPlace:64451:FR1
IDFM:64459,source,FR::multimodalStopPlace:64459:FR1
IDFM:63722,source,FR::multimodalStopPlace:63722:FR1
IDFM:63720,source,FR::multimodalStopPlace:63720:FR1
IDFM:63719,source,FR::multimodalStopPlace:63719:FR1
IDFM:64457,source,FR::multimodalStopPlace:64457:FR1
IDFM:415847,source,FR::multimodalStopPlace:415847:FR1
IDFM:63726,source,FR::multimodalStopPlace:63726:FR1
IDFM:64458,source,FR::multimodalStopPlace:64458:FR1
IDFM:63725,source,FR::multimodalStopPlace:63725:FR1
IDFM:63724,source,FR::multimodalStopPlace:63724:FR1
IDFM:63753,source,FR::multimodalStopPlace:63753:FR1
IDFM:66782,source,FR::multimodalStopPlace:66782:FR1
IDFM:72090,source,FR::multimodalStopPlace:72090:FR1
IDFM:70868,source,FR::multimodalStopPlace:70868:FR1
IDFM:63718,source,FR::multimodalStopPlace:63718:FR1
IDFM:415850,source,FR::multimodalStopPlace:415850:FR1
IDFM:72093,source,FR::multimodalStopPlace:72093:FR1
IDFM:70869,source,FR::multimodalStopPlace:70869:FR1
IDFM:72092,source,FR::multimodalStopPlace:72092:FR1
IDFM:66780,source,FR::multimodalStopPlace:66780:FR1
IDFM:73939,source,FR::multimodalStopPlace:73939:FR1
IDFM:425330,source,FR::multimodalStopPlace:425330:FR1
IDFM:72091,source,FR::multimodalStopPlace:72091:FR1
IDFM:73936,source,FR::multimodalStopPlace:73936:FR1
IDFM:73938,source,FR::multimodalStopPlace:73938:FR1
IDFM:73937,source,FR::multimodalStopPlace:73937:FR1
IDFM:66785,source,FR::multimodalStopPlace:66785:FR1
IDFM:66784,source,FR::multimodalStopPlace:66784:FR1
IDFM:73946,source,FR::multimodalStopPlace:73946:FR1
IDFM:73945,source,FR::multimodalStopPlace:73945:FR1
IDFM:63759,source,FR::multimodalStopPlace:63759:FR1
IDFM:63757,source,FR::multimodalStopPlace:63757:FR1
IDFM:66781,source,FR::multimodalStopPlace:66781:FR1
IDFM:73943,source,FR::multimodalStopPlace:73943:FR1
IDFM:63756,source,FR::multimodalStopPlace:63756:FR1
IDFM:73941,source,FR::multimodalStopPlace:73941:FR1
IDFM:63758,source,FR::multimodalStopPlace:63758:FR1
IDFM:66783,source,FR::multimodalStopPlace:66783:FR1
IDFM:73942,source,FR::multimodalStopPlace:73942:FR1
IDFM:66786,source,FR::multimodalStopPlace:66786:FR1
IDFM:63755,source,FR::multimodalStopPlace:63755:FR1
IDFM:65924,source,FR::multimodalStopPlace:65924:FR1
IDFM:66748,source,FR::multimodalStopPlace:66748:FR1
IDFM:73962,source,FR::multimodalStopPlace:73962:FR1
IDFM:73957,source,FR::multimodalStopPlace:73957:FR1
IDFM:72098,source,FR::multimodalStopPlace:72098:FR1
IDFM:72095,source,FR::multimodalStopPlace:72095:FR1
IDFM:72097,source,FR::multimodalStopPlace:72097:FR1
IDFM:66787,source,FR::multimodalStopPlace:66787:FR1
IDFM:70871,source,FR::multimodalStopPlace:70871:FR1
IDFM:66789,source,FR::multimodalStopPlace:66789:FR1
IDFM:63751,source,FR::multimodalStopPlace:63751:FR1
IDFM:70870,source,FR::multimodalStopPlace:70870:FR1
IDFM:70876,source,FR::multimodalStopPlace:70876:FR1
IDFM:70875,source,FR::multimodalStopPlace:70875:FR1
IDFM:70873,source,FR::multimodalStopPlace:70873:FR1
IDFM:63750,source,FR::multimodalStopPlace:63750:FR1
IDFM:70877,source,FR::multimodalStopPlace:70877:FR1
IDFM:70874,source,FR::multimodalStopPlace:70874:FR1
IDFM:72099,source,FR::multimodalStopPlace:72099:FR1
IDFM:63749,source,FR::multimodalStopPlace:63749:FR1
IDFM:73954,source,FR::multimodalStopPlace:73954:FR1
IDFM:73948,source,FR::multimodalStopPlace:73948:FR1
IDFM:70878,source,FR::multimodalStopPlace:70878:FR1
IDFM:70879,source,FR::multimodalStopPlace:70879:FR1
IDFM:73949,source,FR::multimodalStopPlace:73949:FR1
IDFM:73947,source,FR::multimodalStopPlace:73947:FR1
IDFM:63739,source,FR::multimodalStopPlace:63739:FR1
IDFM:66771,source,FR::multimodalStopPlace:66771:FR1
IDFM:66772,source,FR::multimodalStopPlace:66772:FR1
IDFM:63746,source,FR::multimodalStopPlace:63746:FR1
IDFM:66773,source,FR::multimodalStopPlace:66773:FR1
IDFM:63748,source,FR::multimodalStopPlace:63748:FR1
IDFM:63747,source,FR::multimodalStopPlace:63747:FR1
IDFM:73956,source,FR::multimodalStopPlace:73956:FR1
IDFM:63775,source,FR::multimodalStopPlace:63775:FR1
IDFM:66779,source,FR::multimodalStopPlace:66779:FR1
IDFM:63744,source,FR::multimodalStopPlace:63744:FR1
IDFM:73950,source,FR::multimodalStopPlace:73950:FR1
IDFM:70880,source,FR::multimodalStopPlace:70880:FR1
IDFM:66777,source,FR::multimodalStopPlace:66777:FR1
IDFM:73952,source,FR::multimodalStopPlace:73952:FR1
IDFM:73951,source,FR::multimodalStopPlace:73951:FR1
IDFM:63743,source,FR::multimodalStopPlace:63743:FR1
IDFM:63740,source,FR::multimodalStopPlace:63740:FR1
IDFM:66774,source,FR::multimodalStopPlace:66774:FR1
IDFM:73953,source,FR::multimodalStopPlace:73953:FR1
IDFM:63745,source,FR::multimodalStopPlace:63745:FR1
IDFM:70882,source,FR::multimodalStopPlace:70882:FR1
IDFM:70884,source,FR::multimodalStopPlace:70884:FR1
IDFM:70883,source,FR::multimodalStopPlace:70883:FR1
IDFM:70891,source,FR::multimodalStopPlace:70891:FR1
IDFM:70889,source,FR::multimodalStopPlace:70889:FR1
IDFM:66778,source,FR::multimodalStopPlace:66778:FR1
IDFM:70881,source,FR::multimodalStopPlace:70881:FR1
IDFM:63741,source,FR::multimodalStopPlace:63741:FR1
IDFM:70886,source,FR::multimodalStopPlace:70886:FR1
IDFM:70888,source,FR::multimodalStopPlace:70888:FR1
IDFM:70887,source,FR::multimodalStopPlace:70887:FR1
IDFM:73961,source,FR::multimodalStopPlace:73961:FR1
IDFM:73963,source,FR::multimodalStopPlace:73963:FR1
IDFM:73959,source,FR::multimodalStopPlace:73959:FR1
IDFM:73958,source,FR::multimodalStopPlace:73958:FR1
IDFM:63778,source,FR::multimodalStopPlace:63778:FR1
IDFM:63777,source,FR::multimodalStopPlace:63777:FR1
IDFM:73964,source,FR::multimodalStopPlace:73964:FR1
IDFM:63793,source,FR::multimodalStopPlace:63793:FR1
IDFM:66797,source,FR::multimodalStopPlace:66797:FR1
IDFM:68908,source,FR::multimodalStopPlace:68908:FR1
IDFM:63770,source,FR::multimodalStopPlace:63770:FR1
IDFM:73968,source,FR::multimodalStopPlace:73968:FR1
IDFM:63776,source,FR::multimodalStopPlace:63776:FR1
IDFM:68900,source,FR::multimodalStopPlace:68900:FR1
IDFM:68904,source,FR::multimodalStopPlace:68904:FR1
IDFM:63779,source,FR::multimodalStopPlace:63779:FR1
IDFM:73966,source,FR::multimodalStopPlace:73966:FR1
IDFM:70893,source,FR::multimodalStopPlace:70893:FR1
IDFM:70899,source,FR::multimodalStopPlace:70899:FR1
IDFM:68903,source,FR::multimodalStopPlace:68903:FR1
IDFM:68902,source,FR::multimodalStopPlace:68902:FR1
IDFM:63773,source,FR::multimodalStopPlace:63773:FR1
IDFM:70898,source,FR::multimodalStopPlace:70898:FR1
IDFM:68901,source,FR::multimodalStopPlace:68901:FR1
IDFM:63766,source,FR::multimodalStopPlace:63766:FR1
IDFM:68905,source,FR::multimodalStopPlace:68905:FR1
IDFM:70895,source,FR::multimodalStopPlace:70895:FR1
IDFM:73960,source,FR::multimodalStopPlace:73960:FR1
IDFM:63774,source,FR::multimodalStopPlace:63774:FR1
IDFM:70894,source,FR::multimodalStopPlace:70894:FR1
IDFM:63771,source,FR::multimodalStopPlace:63771:FR1
IDFM:68906,source,FR::multimodalStopPlace:68906:FR1
IDFM:63765,source,FR::multimodalStopPlace:63765:FR1
IDFM:73972,source,FR::multimodalStopPlace:73972:FR1
IDFM:73969,source,FR::multimodalStopPlace:73969:FR1
IDFM:66791,source,FR::multimodalStopPlace:66791:FR1
IDFM:66798,TN_PA,332
IDFM:66798,source,FR::multimodalStopPlace:66798:FR1
IDFM:63764,source,FR::multimodalStopPlace:63764:FR1
IDFM:66799,source,FR::multimodalStopPlace:66799:FR1
IDFM:72051,source,FR::multimodalStopPlace:72051:FR1
IDFM:421007,source,FR::multimodalStopPlace:421007:FR1
IDFM:63769,source,FR::multimodalStopPlace:63769:FR1
IDFM:66796,source,FR::multimodalStopPlace:66796:FR1
IDFM:73975,source,FR::multimodalStopPlace:73975:FR1
IDFM:63767,source,FR::multimodalStopPlace:63767:FR1
IDFM:66795,TN_PA,48
IDFM:66795,source,FR::multimodalStopPlace:66795:FR1
IDFM:73976,source,FR::multimodalStopPlace:73976:FR1
IDFM:63768,source,FR::multimodalStopPlace:63768:FR1
IDFM:73971,source,FR::multimodalStopPlace:73971:FR1
IDFM:66792,source,FR::multimodalStopPlace:66792:FR1
IDFM:66794,source,FR::multimodalStopPlace:66794:FR1
IDFM:66793,source,FR::multimodalStopPlace:66793:FR1
IDFM:63763,source,FR::multimodalStopPlace:63763:FR1
IDFM:63760,source,FR::multimodalStopPlace:63760:FR1
IDFM:63762,source,FR::multimodalStopPlace:63762:FR1
IDFM:66747,source,FR::multimodalStopPlace:66747:FR1
IDFM:70829,TN_PA,320
IDFM:70829,source,FR::multimodalStopPlace:70829:FR1
IDFM:70826,source,FR::multimodalStopPlace:70826:FR1
IDFM:70824,source,FR::multimodalStopPlace:70824:FR1
IDFM:70823,source,FR::multimodalStopPlace:70823:FR1
IDFM:70827,source,FR::multimodalStopPlace:70827:FR1
IDFM:70825,source,FR::multimodalStopPlace:70825:FR1
IDFM:70828,source,FR::multimodalStopPlace:70828:FR1
IDFM:73980,source,FR::multimodalStopPlace:73980:FR1
IDFM:66745,source,FR::multimodalStopPlace:66745:FR1
IDFM:73982,source,FR::multimodalStopPlace:73982:FR1
IDFM:72052,source,FR::multimodalStopPlace:72052:FR1
IDFM:72050,source,FR::multimodalStopPlace:72050:FR1
IDFM:63795,source,FR::multimodalStopPlace:63795:FR1
IDFM:66746,source,FR::multimodalStopPlace:66746:FR1
IDFM:66751,source,FR::multimodalStopPlace:66751:FR1
IDFM:73994,source,FR::multimodalStopPlace:73994:FR1
IDFM:70835,source,FR::multimodalStopPlace:70835:FR1
IDFM:66740,source,FR::multimodalStopPlace:66740:FR1
IDFM:70832,source,FR::multimodalStopPlace:70832:FR1
IDFM:63792,source,FR::multimodalStopPlace:63792:FR1
IDFM:70830,source,FR::multimodalStopPlace:70830:FR1
IDFM:66749,source,FR::multimodalStopPlace:66749:FR1
IDFM:72057,TN_PA,880
IDFM:72057,source,FR::multimodalStopPlace:72057:FR1
IDFM:70831,source,FR::multimodalStopPlace:70831:FR1
IDFM:63791,source,FR::multimodalStopPlace:63791:FR1
IDFM:73987,source,FR::multimodalStopPlace:73987:FR1
IDFM:70833,source,FR::multimodalStopPlace:70833:FR1
IDFM:63790,source,FR::multimodalStopPlace:63790:FR1
IDFM:72054,source,FR::multimodalStopPlace:72054:FR1
IDFM:73988,source,FR::multimodalStopPlace:73988:FR1
IDFM:73989,source,FR::multimodalStopPlace:73989:FR1
IDFM:72058,source,FR::multimodalStopPlace:72058:FR1
IDFM:70836,source,FR::multimodalStopPlace:70836:FR1
IDFM:63799,source,FR::multimodalStopPlace:63799:FR1
IDFM:66741,TN_PA,330
IDFM:66741,source,FR::multimodalStopPlace:66741:FR1
IDFM:72059,source,FR::multimodalStopPlace:72059:FR1
IDFM:73986,source,FR::multimodalStopPlace:73986:FR1
IDFM:66742,source,FR::multimodalStopPlace:66742:FR1
IDFM:421011,source,FR::multimodalStopPlace:421011:FR1
IDFM:73985,source,FR::multimodalStopPlace:73985:FR1
IDFM:70837,source,FR::multimodalStopPlace:70837:FR1
IDFM:66743,source,FR::multimodalStopPlace:66743:FR1
IDFM:73984,source,FR::multimodalStopPlace:73984:FR1
IDFM:63798,source,FR::multimodalStopPlace:63798:FR1
IDFM:66744,source,FR::multimodalStopPlace:66744:FR1
IDFM:63797,source,FR::multimodalStopPlace:63797:FR1
IDFM:73983,source,FR::multimodalStopPlace:73983:FR1
IDFM:66732,source,FR::multimodalStopPlace:66732:FR1
IDFM:72063,source,FR::multimodalStopPlace:72063:FR1
IDFM:72061,source,FR::multimodalStopPlace:72061:FR1
IDFM:72060,source,FR::multimodalStopPlace:72060:FR1
IDFM:70834,source,FR::multimodalStopPlace:70834:FR1
IDFM:70839,source,FR::multimodalStopPlace:70839:FR1
IDFM:63783,source,FR::multimodalStopPlace:63783:FR1
IDFM:70838,source,FR::multimodalStopPlace:70838:FR1
IDFM:66736,source,FR::multimodalStopPlace:66736:FR1
IDFM:66734,source,FR::multimodalStopPlace:66734:FR1
IDFM:66737,source,FR::multimodalStopPlace:66737:FR1
IDFM:73991,source,FR::multimodalStopPlace:73991:FR1
IDFM:63782,source,FR::multimodalStopPlace:63782:FR1
IDFM:73993,source,FR::multimodalStopPlace:73993:FR1
IDFM:70840,source,FR::multimodalStopPlace:70840:FR1
IDFM:73990,source,FR::multimodalStopPlace:73990:FR1
IDFM:73995,source,FR::multimodalStopPlace:73995:FR1
IDFM:72066,source,FR::multimodalStopPlace:72066:FR1
IDFM:72064,source,FR::multimodalStopPlace:72064:FR1
IDFM:73992,source,FR::multimodalStopPlace:73992:FR1
IDFM:66735,source,FR::multimodalStopPlace:66735:FR1
IDFM:70844,source,FR::multimodalStopPlace:70844:FR1
IDFM:63784,source,FR::multimodalStopPlace:63784:FR1
IDFM:70843,source,FR::multimodalStopPlace:70843:FR1
IDFM:421002,source,FR::multimodalStopPlace:421002:FR1
IDFM:70842,source,FR::multimodalStopPlace:70842:FR1
IDFM:70841,source,FR::multimodalStopPlace:70841:FR1
IDFM:66738,source,FR::multimodalStopPlace:66738:FR1
IDFM:72069,source,FR::multimodalStopPlace:72069:FR1
IDFM:72068,source,FR::multimodalStopPlace:72068:FR1
IDFM:66739,source,FR::multimodalStopPlace:66739:FR1
IDFM:66750,source,FR::multimodalStopPlace:66750:FR1
IDFM:66765,source,FR::multimodalStopPlace:66765:FR1
IDFM:72078,source,FR::multimodalStopPlace:72078:FR1
IDFM:72071,source,FR::multimodalStopPlace:72071:FR1
IDFM:63789,source,FR::multimodalStopPlace:63789:FR1
IDFM:66733,source,FR::multimodalStopPlace:66733:FR1
IDFM:63786,source,FR::multimodalStopPlace:63786:FR1
IDFM:73996,source,FR::multimodalStopPlace:73996:FR1
